date,BIAS,BOLL,MACD,VMACD,MA,RSI,KDJ,open,high,low,close,change,change_percent,trading_volume,trading_value,IMF1,IMF2,IMF3
2014/6/26,-0.3841,2040.8595,-1.9018,-924281.2487,2029.8298,50.095,30.9519,"2,025.66","2,040.75","2,025.31","2,038.68",13.17,-0.11,"809,557.78","6,653,427.47",2115.462001,-68.59922255,-3.727171686
2014/6/27,-0.4152,2041.3041,-1.956,756303.0027,2031.797,48.2182,33.0145,"2,031.91","2,043.98","2,025.07","2,036.51",-2.17,0.58,"975,920.17","7,671,058.66",2118.576516,-68.24305943,-4.75040216
2014/6/30,0.1764,2042.3442,-1.0335,1990558.63,2036.5894,58.4138,44.355,"2,038.61","2,052.34","2,038.53","2,048.33",11.82,0.1,"966,665.98","8,001,116.96",2121.86676,-67.67643733,-5.637227695
2014/7/1,0.36,2042.9523,-0.1351,3077740.313,2039.8794,60.0543,56.8326,"2,051.23","2,052.64","2,041.94","2,050.38",2.05,0.44,"984,574.09","8,349,976.24",2125.197811,-67.05978156,-6.691830263
2014/7/2,0.9117,2043.6424,1.2912,4779637.914,2046.6626,66.9398,70.4381,"2,049.49","2,060.60","2,044.04","2,059.42",9.04,0.19,"1,095,539.11","8,930,498.35",2128.529793,-66.45593317,-8.098294642
2014/7/3,1.1128,2044.7449,2.6979,7125330.439,2051.573,69.5923,77.9364,"2,051.63","2,066.64","2,048.08","2,063.23",3.81,-0.19,"1,229,265.82","9,618,246.91",2131.745553,-66.00426222,-10.08556633
2014/7/4,0.908,2045.0967,3.4619,7452584.008,2056.146,63.4177,80.2745,"2,062.36","2,065.08","2,054.22","2,059.38",-3.85,0.03,"1,050,087.92","8,359,643.67",2134.789163,-65.77415206,-12.73970981
2014/7/7,0.7861,2045.8402,4.065,6998633.386,2058.466,63.9672,82.2143,"2,058.13","2,064.04","2,050.89","2,059.93",0.55,0.2,"971,687.54","8,147,131.47",2137.751403,-65.67483779,-15.89123458
2014/7/8,0.8329,2046.7944,4.8178,6394470.814,2061.194,68.2161,86.0419,"2,058.13","2,064.43","2,047.20","2,064.02",4.09,-1.23,"950,533.93","8,158,444.93",2140.602805,-65.73425883,-19.43937965
2014/7/9,-0.4661,2046.8062,3.3258,7304288.345,2057.0328,36.3196,68.2182,"2,061.64","2,062.47","2,037.60","2,038.61",-25.41,-0.01,"1,133,058.41","9,718,349.23",2143.32644,-65.95820215,-23.18871052
2014/7/10,-0.4972,2047.3258,2.0974,6708408.15,2052.0554,36.1043,49.0409,"2,036.54","2,045.53","2,034.96","2,038.34",-0.27,0.42,"979,438.19","8,474,863.08",2146.361424,-65.87585599,-26.37226625
2014/7/11,-0.1636,2047.5597,1.7986,6735014.15,2049.5726,47.9271,46.5249,"2,033.87","2,051.74","2,033.00","2,046.96",8.62,0.96,"1,050,880.83","8,625,371.77",2149.778297,-65.40722139,-28.69841608
2014/7/14,0.6821,2048.9709,3.1144,7479353.151,2050.9164,65.4486,63.6743,"2,047.74","2,067.34","2,044.90","2,066.65",19.69,0.18,"1,151,197.40","9,635,701.37",2153.375858,-64.77123668,-30.2925894
2014/7/15,0.7244,2050.5038,4.4058,8724676.788,2052.1836,67.8926,75.782,"2,065.90","2,070.36","2,059.68","2,070.36",3.71,-0.15,"1,244,887.68","10,289,391.45",2156.816277,-64.33256209,-31.47403588
2014/7/16,0.4973,2051.0708,5.1215,10609190.6,2057.9164,63.423,77.4083,"2,068.34","2,075.49","2,061.57","2,067.28",-3.08,-0.57,"1,371,280.20","10,202,980.62",2160.034612,-64.16252687,-32.20046818
2014/7/17,-0.0918,2051.0956,4.6918,9361300.896,2061.3662,48.8015,69.3254,"2,062.89","2,062.89","2,046.19","2,055.59",-11.68,0.17,"1,044,918.12","7,910,628.10",2163.19699,-64.07605119,-32.08933641
2014/7/18,0.0786,2051.3784,4.579,8448380.733,2063.7874,52.6945,66.6638,"2,047.50","2,067.23","2,046.00","2,059.07",3.48,-0.22,"1,066,410.94","8,251,026.44",2166.595172,-63.7502481,-30.60370063
2014/7/21,-0.109,2050.754,4.0724,6617107.686,2061.354,47.0304,61.29,"2,057.77","2,061.82","2,049.18","2,054.48",-4.59,1.02,"938,578.70","7,570,618.02",2170.355789,-63.03552086,-27.46266995
2014/7/22,0.8463,2050.35,5.3045,7446974.994,2062.3788,66.6954,72.2679,"2,050.50","2,078.09","2,049.82","2,075.48",21,0.14,"1,231,918.68","9,870,243.66",2174.664742,-61.73337976,-22.4494345
2014/7/23,0.9166,2050.8035,6.4493,9137103.808,2064.6214,68.693,75.6514,"2,074.20","2,088.19","2,072.23","2,078.49",3.01,1.28,"1,372,922.11","10,670,212.92",2179.406644,-59.97063311,-15.84403332
2014/7/24,2.0374,2052.709,9.3925,12621465.6,2074.5156,80.8618,82.2427,"2,079.63","2,107.95","2,079.63","2,105.06",26.57,1.02,"1,656,769.96","12,867,798.26",2184.693596,-57.65442561,-7.817919622
2014/7/25,2.7169,2056.6659,13.3106,13358334.18,2088.025,86.1146,87.9144,"2,108.71","2,127.22","2,106.71","2,126.61",21.55,2.41,"1,424,958.26","11,141,157.30",2190.362077,-54.99229842,0.99947045
2014/7/28,4.6086,2062.4842,20.3237,21257261.38,2112.7188,92.2189,91.0701,"2,135.25","2,181.50","2,135.25","2,177.95",51.33,0.24,"2,361,857.52","18,041,442.96",2196.181505,-52.27735154,9.785761148
2014/7/29,4.2918,2068.5929,26.0051,24338099.21,2134.261,92.6168,91.7125,"2,179.83","2,193.52","2,172.10","2,183.19",5.24,-0.09,"2,002,642.57","15,928,249.77",2201.523233,-50.21166651,17.27560182
2014/7/30,3.7255,2074.2587,30.0044,25250634.95,2154.8118,90.5516,91.4846,"2,178.18","2,194.57","2,177.24","2,181.24",-1.95,0.93,"1,849,221.87","14,956,655.05",2206.51978,-48.68830804,23.23464962
2014/7/31,4.1502,2081.0303,34.4167,24063996.39,2174.1118,92.6124,94.2001,"2,179.54","2,202.13","2,173.90","2,201.56",20.32,-0.74,"1,646,916.54","13,243,845.15",2211.441643,-47.437923,27.74873514
2014/8/1,2.9022,2086.6697,36.1845,24996626.8,2185.8496,76.575,89.5277,"2,194.17","2,218.79","2,184.64","2,185.30",-16.26,1.74,"1,914,750.42","15,188,402.67",2216.235066,-46.51873006,30.63434419
2014/8/4,4.0083,2093.8552,40.1907,24056207.89,2194.9262,84.2364,92.8567,"2,190.04","2,224.07","2,186.92","2,223.33",38.03,-0.15,"1,740,974.03","14,008,882.31",2221.236169,-45.58810649,32.21341839
2014/8/5,3.2027,2100.4558,42.6013,23148140.43,2202.2768,81.3921,93.6769,"2,224.63","2,226.84","2,206.85","2,219.95",-3.39,-0.11,"1,753,869.87","14,147,453.48",2225.980454,-45.13278759,31.94012116
2014/8/6,2.4405,2106.8822,43.8067,22358342.84,2209.5212,79.0463,93.1837,"2,212.00","2,223.89","2,192.99","2,217.47",-2.48,-1.34,"1,777,117.07","14,036,285.57",2230.517227,-45.0993839,29.97270406
2014/8/7,0.6294,2111.8149,41.8749,21287049.87,2206.7426,55.8419,81.2004,"2,216.66","2,220.57","2,185.76","2,187.67",-29.8,0.31,"1,752,332.74","13,730,646.86",2235.082214,-45.22259095,26.83686315
2014/8/8,0.4936,2116.8609,40.4232,17010112.45,2208.567,59.1081,67.728,"2,188.71","2,199.58","2,180.60","2,194.43",6.76,1.38,"1,351,814.43","10,972,899.21",2240.265536,-44.8712167,23.49832341
2014/8/11,1.4151,2123.2178,41.2365,14694035.94,2208.8316,70.7317,77.1101,"2,199.43","2,225.96","2,198.31","2,224.65",30.23,-0.14,"1,505,834.21","12,609,683.89",2245.992525,-44.12440345,20.04803317
2014/8/12,0.9115,2129.4358,41.1598,13048281.85,2209.1616,68.3717,81.4387,"2,222.70","2,222.98","2,210.00","2,221.60",-3.06,0.06,"1,547,990.46","13,239,397.30",2251.739039,-43.54540894,15.95990952
2014/8/13,0.7983,2135.5456,40.7329,13465973.53,2210.244,68.8936,82.2588,"2,223.05","2,230.99","2,202.44","2,222.88",1.28,-0.74,"1,780,628.06","14,649,078.65",2257.51967,-43.13792919,11.34662831
2014/8/14,-0.0338,2142.0015,38.6252,13008475.5,2214.0034,54.9606,71.9504,"2,221.54","2,230.89","2,204.38","2,206.47",-16.41,0.92,"1,701,491.23","14,170,665.75",2263.427724,-42.81461498,6.464980611
2014/8/15,0.7115,2149.2474,38.1504,10892754.83,2220.4652,65.347,78.4844,"2,207.23","2,230.87","2,203.24","2,226.73",20.27,0.57,"1,499,786.91","12,940,690.64",2269.741701,-42.30121591,1.762670006
2014/8/18,1.1429,2156.6514,38.3593,10223820.29,2223.4276,70.4788,84.2625,"2,229.80","2,242.04","2,228.13","2,239.47",12.73,0.26,"1,639,286.26","14,149,284.29",2276.145873,-41.9504467,-3.065671676
2014/8/19,1.1791,2163.5239,38.5537,10685343.85,2228.1746,72.7123,89.1588,"2,242.34","2,246.02","2,227.93","2,245.33",5.86,-0.23,"1,777,445.92","15,544,547.75",2282.35428,-42.08868625,-8.30977308
2014/8/20,0.8845,2170.0567,37.8582,10120568.21,2231.6414,67.3728,88.5155,"2,241.66","2,248.94","2,233.89","2,240.21",-5.12,-0.44,"1,676,583.83","13,962,805.42",2288.260498,-42.84419227,-13.9758879
2014/8/21,0.4057,2176.333,36.1039,9409193.982,2236.4398,57.6876,80.1751,"2,239.57","2,240.08","2,211.63","2,230.46",-9.75,0.46,"1,657,334.98","14,087,962.77",2293.966131,-44.11383926,-19.73220385
2014/8/22,0.7835,2183.4568,35.144,8296157.468,2239.2554,64.2371,80.9571,"2,228.97","2,243.30","2,225.27","2,240.81",10.35,-0.51,"1,601,116.72","14,035,302.09",2299.612458,-45.74389483,-25.14487497
2014/8/25,0.1085,2190.0033,33.071,7489752.046,2237.217,53.221,73.2067,"2,241.10","2,241.55","2,222.01","2,229.27",-11.54,-0.99,"1,621,195.78","13,445,023.45",2305.016844,-47.90781446,-30.1214406
2014/8/26,-0.934,2195.8735,29.3015,6883310.988,2229.5722,38.1407,53.2801,"2,225.29","2,232.79","2,200.62","2,207.11",-22.17,0.11,"1,635,074.24","13,412,306.82",2310.396867,-50.35161355,-34.06244008
2014/8/27,-0.7718,2201.0268,26.2026,2929728.006,2223.423,40.3009,41.623,"2,207.03","2,216.67","2,204.05","2,209.47",2.36,-0.62,"1,208,858.85","10,409,040.95",2316.17291,-52.60461486,-36.14845481
2014/8/28,-1.2894,2205.5394,22.3873,65492.621,2216.495,32.4375,28.3386,"2,210.48","2,219.47","2,194.86","2,195.82",-13.65,0.97,"1,242,290.14","10,926,662.48",2322.449268,-54.53040427,-36.04133621
2014/8/29,-0.307,2209.8524,20.8487,-3697097.708,2211.7726,50.5706,33.2235,"2,198.95","2,218.70","2,193.26","2,217.20",21.38,0.83,"1,052,024.96","9,304,387.29",2329.516574,-55.81973362,-33.38722474
2014/9/1,0.407,2214.0408,20.8664,-4691198.886,2213.02,61.2565,47.443,"2,220.13","2,236.29","2,217.69","2,235.51",18.31,1.37,"1,291,665.83","11,721,589.99",2337.176915,-56.69371992,-28.62964956
2014/9/2,1.629,2217.4292,23.0783,-394278.7165,2224.808,72.9559,64.3052,"2,239.68","2,267.51","2,234.38","2,266.05",30.53,1,"1,921,248.69","17,093,177.68",2345.202398,-57.42764561,-22.4540352
2014/9/3,2.4534,2221.4843,26.3496,4600438.587,2240.6404,78.6714,75.5456,"2,268.40","2,290.55","2,268.10","2,288.63",22.58,0.8,"2,124,789.98","18,755,838.15",2353.235297,-58.44028995,-15.80102249
2014/9/4,3.0332,2226.3158,30.0669,7425090.849,2262.8492,82.297,83.4527,"2,290.03","2,307.70","2,283.28","2,306.86",18.24,0.85,"1,994,899.78","17,938,589.42",2361.039854,-60.02142892,-9.473395991
2014/9/5,3.5749,2231.1185,34.1979,10645755.52,2284.6956,85.4764,88.6892,"2,311.31","2,327.56","2,307.45","2,326.43",19.57,0,"2,131,819.17","18,583,982.09",2368.462059,-62.36395007,-4.095568849
2014/9/9,3.2113,2236.5502,37.0522,11756111.62,2302.8988,85.4916,91.1637,"2,328.43","2,331.92","2,315.89","2,326.53",0.1,-0.35,"1,969,903.18","17,290,849.91",2375.329805,-65.6602836,-0.163781289
2014/9/10,2.5527,2240.2031,38.2104,11920802.01,2313.3506,77.1207,90.8367,"2,318.50","2,321.91","2,306.42","2,318.31",-8.22,-0.29,"1,898,289.91","16,345,452.29",2381.79452,-69.74451971,2.388841443
2014/9/11,1.9499,2243.7313,38.1538,14498024.93,2317.961,70.4499,86.8144,"2,315.73","2,343.60","2,304.60","2,311.68",-6.63,0.88,"2,222,217.98","19,723,265.70",2388.162634,-74.2736046,3.962257148
2014/9/12,2.3742,2248.1346,39.2917,14058529.14,2322.9786,77.572,88.1267,"2,308.35","2,331.95","2,302.78","2,331.95",20.27,0.31,"1,934,715.40","16,210,289.83",2394.619345,-79.03010093,4.872481654
2014/9/15,2.205,2253.9604,40.309,15280321.2,2325.5202,79.6587,90.7248,"2,330.19","2,340.45","2,321.59","2,339.14",7.19,-1.82,"2,151,124.14","18,539,363.01",2400.812567,-84.35573087,4.841967892
2014/9/16,-0.0224,2257.8885,37.2496,23050005.1,2319.5258,47.9504,72.3639,"2,341.03","2,347.94","2,293.87","2,296.56",-42.59,0.49,"3,026,941.11","23,765,924.40",2406.703276,-90.25407645,4.06211476
2014/9/17,0.1417,2261.09,35.3326,21547488.37,2317.4434,53.823,61.0857,"2,298.98","2,309.05","2,282.80","2,307.89",11.34,0.35,"2,108,424.53","15,912,178.96",2413.030637,-95.91232209,3.69772246
2014/9/18,0.199,2264.7182,34.069,18389432.88,2318.2932,57.8657,57.6786,"2,303.85","2,319.88","2,297.93","2,315.93",8.03,0.58,"1,890,890.45","14,451,852.10",2419.711,-101.3791986,3.895462173
2014/9/19,0.5542,2268.8172,33.7695,14553653.34,2317.7934,64.1963,62.3271,"2,312.98","2,331.56","2,305.52","2,329.45",13.52,-1.7,"1,746,484.87","14,434,545.34",2426.505806,-106.8793913,4.511606513
2014/9/22,-1.159,2272.0248,29.9922,11477796.62,2307.9386,42.0195,45.1698,"2,323.55","2,323.55","2,284.38","2,289.87",-39.59,0.87,"1,758,423.54","14,784,174.64",2433.322577,-112.4802024,5.560506142
2014/9/23,-0.3123,2275.2165,28.2747,7422489.029,2310.5712,51.9987,43.8902,"2,289.09","2,311.53","2,289.02","2,309.72",19.85,1.47,"1,568,551.69","13,539,685.72",2440.877645,-117.4128483,7.937278898
2014/9/24,1.0867,2279.2207,29.3076,9399343.798,2317.7076,64.5024,60.3624,"2,302.23","2,345.75","2,297.88","2,343.58",33.86,0.07,"2,225,257.25","18,569,066.80",2448.944996,-121.9053094,11.27265067
2014/9/25,1.0851,2283.0582,29.9048,11093333.63,2323.5426,64.9962,65.4596,"2,352.87","2,365.15","2,336.81","2,345.10",1.53,0.11,"2,256,883.23","18,926,037.79",2456.958224,-126.5568342,14.65174967
2014/9/26,1.091,2287.193,30.2405,8230521.106,2327.196,65.9685,69.9162,"2,339.29","2,350.11","2,329.96","2,347.72",2.61,0.43,"1,747,482.85","14,822,080.83",2464.964865,-131.326188,17.86366394
2014/9/29,1.3539,2292.0874,30.9561,7917019.91,2340.765,69.8133,76.9317,"2,353.71","2,363.06","2,346.58","2,357.71",9.99,0.26,"2,001,110.21","17,113,087.82",2473.045011,-136.1311434,20.75786165
2014/9/30,1.5026,2296.8204,31.6552,7087201.743,2351.5954,72.1411,83.955,"2,361.32","2,365.49","2,354.27","2,363.87",6.16,0.8,"1,939,186.90","16,693,343.02",2481.138186,-141.0355862,23.01881231
2014/10/8,2.1556,2302.725,33.3519,7192196.059,2359.4392,78.3086,89.3033,"2,368.58","2,382.79","2,354.29","2,382.79",18.92,0.28,"2,043,973.26","18,033,757.62",2489.177799,-146.1124714,24.32774936
2014/10/9,2.099,2309.7352,34.8257,9707124.278,2368.2928,80.1421,92.2528,"2,383.86","2,391.35","2,367.11","2,389.37",6.58,-0.62,"2,359,200.10","20,027,175.87",2496.866443,-151.6702563,24.15141687
2014/10/10,1.225,2316.0842,34.4005,10669540.26,2373.6572,65.2238,89.3598,"2,380.76","2,386.28","2,365.08","2,374.54",-14.83,-0.36,"2,246,711.26","19,224,823.41",2504.113949,-157.7879192,22.3255835
2014/10/13,0.6822,2322.63,32.9948,9405652.797,2375.3168,57.7975,83.8703,"2,366.43","2,366.86","2,341.12","2,366.01",-8.53,-0.28,"2,008,993.14","17,542,507.06",2511.194072,-164.1495447,19.25898488
2014/10/14,0.2974,2328.1022,30.9962,7983736.123,2374.4378,52.3221,71.9414,"2,362.80","2,380.52","2,349.19","2,359.48",-6.53,0.6,"1,968,314.18","17,016,008.51",2518.285974,-170.5300302,15.33753776
2014/10/15,0.6021,2333.416,30.2094,7255234.374,2372.613,61.765,71.696,"2,358.23","2,374.81","2,344.37","2,373.67",14.2,-0.72,"2,028,049.15","17,176,674.70",2525.407439,-176.8763354,10.77376487
2014/10/16,-0.2904,2336.8949,27.879,10223143.68,2366.0386,47.973,58.0016,"2,361.13","2,389.68","2,353.41","2,356.50",-17.17,-0.65,"2,482,011.68","20,380,588.49",2532.256581,-183.4658406,5.440898657
2014/10/17,-0.93,2338.9163,24.5138,9568091.585,2359.3674,38.7193,50.706,"2,352.78","2,360.60","2,312.83","2,341.18",-15.31,0.66,"2,123,009.62","17,943,316.26",2539.047855,-190.0327635,-0.123751534
2014/10/20,-0.3131,2340.8343,22.8378,4775458.857,2357.5112,50.3773,52.4408,"2,346.05","2,357.51","2,340.46","2,356.73",15.54,-0.72,"1,600,223.05","14,182,025.98",2545.946931,-196.3582289,-5.414917379
2014/10/21,-1.0071,2341.3429,19.9027,1668597.57,2353.5476,40.2789,46.3506,"2,355.03","2,361.65","2,337.55","2,339.66",-17.07,-0.56,"1,688,282.88","14,678,631.32",2552.631556,-202.7269489,-10.49619188
2014/10/22,-1.4533,2341.3439,16.331,-2071281.085,2344.1242,34.0007,36.8545,"2,339.22","2,352.12","2,324.59","2,326.55",-13.1,-1.04,"1,526,984.25","13,852,453.75",2559.285781,-208.8891298,-14.81639211
2014/10/23,-2.2636,2340.7329,11.4212,-4185015.507,2333.308,25.2888,26.4062,"2,322.32","2,329.93","2,297.33","2,302.42",-24.13,-0.01,"1,626,363.08","14,059,650.38",2566.206442,-214.4653612,-17.67767825
2014/10/24,-1.9903,2340.3714,7.4333,-8219333.627,2325.5272,25.2444,19.6192,"2,303.08","2,314.88","2,296.66","2,302.28",-0.14,-0.51,"1,322,252.81","11,433,069.61",2573.83396,-218.9319326,-18.31609642
2014/10/27,-2.151,2338.7747,3.2795,-11443106.03,2312.269,21.3803,16.2966,"2,293.57","2,293.64","2,279.84","2,290.44",-11.84,2.07,"1,302,615.68","11,337,998.16",2582.358936,-222.0424672,-16.45884915
2014/10/28,0.006,2338.7259,3.7716,-9983159.855,2311.9118,54.7041,28.4765,"2,294.01","2,338.28","2,294.01","2,337.87",47.43,1.5,"1,785,903.57","15,814,795.87",2592.043268,-223.5142378,-12.05640213
2014/10/29,1.4845,2341.6673,6.9188,-1785521.46,2321.2072,67.1055,49.4976,"2,343.72","2,381.64","2,339.71","2,373.03",35.16,0.76,"2,655,886.87","22,506,707.56",2602.2271,-224.0565631,-6.422672215
2014/10/30,2.1413,2344.8666,10.7454,6975435.27,2338.9388,71.8522,64.5774,"2,371.89","2,397.26","2,365.92","2,391.08",18.05,1.22,"2,946,459.43","22,661,117.81",2612.420042,-224.2207028,-0.819720076
2014/10/31,3.2135,2348.8762,15.9424,16242254.56,2362.5184,77.9965,75.5924,"2,393.18","2,423.60","2,384.48","2,420.18",29.1,0.41,"3,257,635.22","24,991,544.31",2622.486702,-224.1838007,3.934453353
2014/11/3,3.3637,2352.7447,20.6186,21168243.88,2390.4374,79.7891,82.294,"2,425.23","2,436.79","2,418.17","2,430.03",9.85,0.03,"2,988,212.35","22,719,659.00",2632.166109,-224.2377417,7.001757772
2014/11/4,3.0642,2358.1605,24.0988,25599425.08,2408.9986,79.9176,86.8988,"2,428.27","2,435.22","2,417.22","2,430.68",0.64,-0.47,"3,090,130.39","22,650,388.09",2641.480588,-224.360298,8.064267556
2014/11/5,2.3537,2362.3735,25.6395,25157255.13,2418.2434,70.4039,87.5426,"2,432.17","2,434.36","2,415.50","2,419.25",-11.42,0.27,"2,636,066.54","20,185,940.91",2650.701106,-224.2502802,7.305471554
2014/11/6,2.3223,2365.5384,27.0818,21205489.88,2425.201,72.6636,89.3756,"2,419.62","2,426.89","2,401.75","2,425.86",6.61,-0.32,"2,220,050.88","17,964,437.29",2660.210714,-223.4842484,5.17408536
2014/11/7,1.6704,2368.3487,27.2894,23385327.46,2424.7996,65.6618,85.3839,"2,427.90","2,454.42","2,407.44","2,418.17",-7.69,2.3,"2,911,722.45","24,415,756.84",2670.18062,-221.8670049,1.920608121
2014/11/10,3.3837,2373.1932,31.5686,25580999.4,2433.5278,81.2792,90.1362,"2,436.63","2,474.16","2,428.19","2,473.67",55.5,-0.16,"3,006,282.03","24,523,368.43",2680.747646,-219.2653801,-2.290912292
2014/11/11,2.6182,2377.4994,34.2424,35886440.76,2441.327,78.2032,84.326,"2,483.65","2,508.62","2,445.96","2,469.67",-4,1,"4,119,040.65","33,125,738.85",2691.139531,-216.5045242,-8.347928681
2014/11/12,2.9217,2382.5227,37.9257,30870157.72,2456.3714,82.9925,85.752,"2,454.60","2,494.92","2,444.81","2,494.48",24.8,-0.36,"2,529,338.52","21,573,861.72",2701.339516,-213.6273615,-16.15226082
2014/11/13,2.0374,2386.477,39.6716,29946885.06,2468.3198,75.8412,83.3224,"2,495.00","2,507.74","2,471.41","2,485.61",-8.87,-0.27,"2,950,370.58","25,831,191.58",2711.08082,-210.9158689,-25.68182174
2014/11/14,1.392,2389.9175,40.0464,22944857.11,2480.4504,70.2844,79.5874,"2,477.97","2,481.03","2,457.05","2,478.82",-6.78,-0.19,"2,206,076.19","19,192,499.37",2720.526655,-208.1867274,-36.20643226
2014/11/17,0.9098,2393.7432,39.4996,16804993.72,2480.5176,66.1549,75.5653,"2,506.86","2,508.77","2,472.45","2,474.01",-4.82,-0.71,"2,156,878.00","19,926,490.39",2729.910274,-205.1645322,-46.73792023
2014/11/18,0.0671,2397.2185,37.2136,10636364.53,2477.8562,52.573,67.3885,"2,474.18","2,477.05","2,449.81","2,456.37",-17.64,-0.22,"2,010,625.70","17,465,949.13",2739.422588,-201.6072782,-56.25152542
2014/11/19,-0.223,2400.7382,34.5693,4499416.221,2469.1582,48.8994,59.2505,"2,452.15","2,461.49","2,442.71","2,450.99",-5.38,0.07,"1,862,357.71","16,706,937.06",2749.529665,-196.9866739,-63.41749403
2014/11/20,-0.2293,2403.7762,32.2372,-2014527.011,2462.569,50.1987,49.6246,"2,443.28","2,458.32","2,437.48","2,452.66",1.67,1.39,"1,654,952.13","15,079,991.15",2760.564,-190.926675,-67.21105828
2014/11/21,0.928,2408.7875,32.7653,-3366175.367,2464.1624,69.2986,56.1411,"2,452.64","2,488.20","2,446.65","2,486.79",34.13,1.85,"2,122,397.74","19,780,979.33",2772.756189,-183.1888341,-67.0140066
2014/11/24,2.4278,2416.1603,36.4822,7678414.695,2475.9364,81.0656,66.5306,"2,505.53","2,546.75","2,495.52","2,532.88",46.09,1.37,"3,634,858.35","33,029,140.63",2785.797636,-174.1306945,-63.17513053
2014/11/25,3.3116,2424.2707,41.7481,12321666.1,2498.1826,85.9376,77.4874,"2,532.00","2,568.38","2,527.08","2,567.60",34.72,1.43,"3,143,155.72","28,216,880.28",2799.2688,-164.2489427,-56.44012624
2014/11/26,4.333,2434.451,48.3296,17638858.21,2528.8544,89.4015,84.8474,"2,572.65","2,605.07","2,570.40","2,604.35",36.75,1,"3,371,272.49","31,652,125.67",2812.98703,-153.7999751,-47.42669607
2014/11/27,4.8176,2446.1407,55.0205,23753472.33,2564.4196,91.2429,89.7413,"2,615.37","2,631.40","2,599.11","2,630.49",26.14,1.99,"3,640,757.19","33,896,083.05",2826.94646,-142.8520659,-36.61648382
2014/11/28,6.239,2460.7722,63.8116,36394571.59,2603.6284,93.8221,93.1141,"2,629.63","2,683.18","2,622.06","2,682.84",52.35,-0.1,"4,658,800.35","40,195,116.79",2841.217062,-131.394584,-24.47055517
2014/12/1,5.4559,2475.3058,69.7583,44361100.88,2633.0836,92.1547,90.6332,"2,691.73","2,720.74","2,668.84","2,680.16",-2.68,3.11,"4,467,917.41","40,112,018.94",2855.743372,-119.5443027,-11.63118336
2014/12/2,7.7313,2493.5023,80.2746,49374539.82,2672.2732,95.2842,92.3995,"2,667.82","2,777.37","2,665.69","2,763.55",83.39,0.58,"4,377,333.81","39,723,891.46",2871.079113,-106.8015633,1.871174413
2014/12/3,7.2894,2510.489,88.8738,62662376.72,2707.3092,95.6804,90.9904,"2,768.68","2,824.18","2,733.87","2,779.53",15.98,4.31,"5,621,202.81","52,977,745.27",2886.730291,-93.7717041,14.68885554
2014/12/4,10.346,2530.7361,104.1654,70011077.22,2761.1032,97.5411,93.907,"2,783.47","2,900.51","2,772.43","2,899.46",119.93,1.32,"5,326,877.18","50,921,857.25",2902.726039,-80.55144164,25.96632551
2014/12/5,10.1001,2551.7581,118.0056,83571192.64,2812.0656,97.8886,92.9531,"2,926.57","2,978.03","2,813.05","2,937.65",38.19,2.81,"6,405,002.96","63,919,100.92",2917.759871,-68.6254406,33.38184983
2014/12/8,11.2245,2574.8381,134.0942,89020547.63,2880.0862,98.4553,93.7884,"2,907.82","3,041.66","2,879.85","3,020.26",82.61,-5.43,"5,875,708.90","59,347,804.89",2931.183042,-58.77040439,35.6987632
2014/12/9,4.0062,2591.2318,132.0894,106987670.5,2898.631,60.057,79.9408,"2,992.49","3,091.32","2,834.59","2,856.27",-163.99,2.93,"7,719,983.79","79,336,127.69",2942.579401,-51.42473063,32.66204958
2014/12/10,5.7489,2610.8214,135.6933,99175382.91,2930.7272,67.7613,75.8786,"2,855.94","2,946.71","2,807.68","2,940.01",83.74,-0.49,"5,128,869.13","53,498,995.50",2954.892646,-43.49299192,28.3969688
2014/12/11,4.1181,2630.3017,135.8326,89511002.12,2935.9846,65.1912,70.9518,"2,912.35","2,965.68","2,892.61","2,925.74",-14.26,0.42,"4,826,327.33","47,980,144.46",2967.555063,-35.52186306,23.02939439
2014/12/12,3.5355,2650.0059,135.3855,75083644.44,2936.0898,66.5192,68.6407,"2,929.36","2,962.51","2,914.96","2,938.17",12.43,0.52,"4,094,808.11","42,041,025.00",2980.790383,-27.28207873,17.43382352
2014/12/15,3.0951,2670.5925,134.7086,62197851.89,2922.7224,68.2996,66.2341,"2,921.45","2,960.23","2,890.90","2,953.42",15.25,2.31,"4,003,716.95","41,148,714.21",2994.876637,-18.50677131,12.45121242
2014/12/16,4.4432,2691.6634,138.0754,55658833.16,2955.7722,75.33,70.1927,"2,953.81","3,021.90","2,943.91","3,021.52",68.1,1.31,"4,538,427.23","49,271,618.38",3009.673078,-9.403620961,8.199872867
2014/12/17,4.6605,2714.4075,142.2909,56974010.61,2979.975,78.6292,76.5672,"3,031.95","3,076.60","2,993.33","3,061.02",39.5,-0.11,"5,425,031.79","58,033,860.49",3024.233528,-1.040987824,3.694221965
2014/12/18,3.6724,2736.0631,143.6929,48851581.55,3006.3306,77.5272,80.4057,"3,062.80","3,089.79","3,030.32","3,057.52",-3.5,1.67,"4,359,049.52","46,652,452.63",3038.053849,5.979165933,-1.50802614
2014/12/19,4.4332,2760.0243,147.2282,48725214.98,3040.4152,81.9569,85.9763,"3,053.08","3,117.53","3,018.42","3,108.60",51.07,0.61,"5,210,735.11","51,558,028.83",3051.374075,11.85261479,-6.846512131
